timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p
1730829741319,3,INSERT,50,99.90,59.81,73.92,71.36,91.52,99.90,99.90
1730829741821,0,INSERT,1583,760.83,42.85,53.88,51.77,64.58,80.45,93.38
1730829741821,1,INSERT,1005,197.63,42.82,48.25,48.70,51.90,58.69,79.61
1730829741821,2,INSERT,503,502.27,48.45,53.65,52.16,55.55,66.05,79.30
1730829741821,3,INSERT,51,94.02,59.78,68.62,66.69,76.61,92.48,94.02
1730829742324,0,INSERT,1685,975.36,42.43,51.39,50.30,56.19,73.66,107.90
1730829742324,1,INSERT,1004,1100.80,48.51,53.36,51.36,54.17,62.85,515.07
1730829742324,2,INSERT,502,473.86,48.80,54.17,52.64,56.00,72.51,102.66
1730829742324,3,INSERT,50,115.26,59.33,70.48,68.93,80.25,115.26,115.26
1730829742827,0,INSERT,1705,97.66,42.27,50.30,50.05,57.50,76.09,87.30
1730829742827,1,INSERT,1005,90.50,48.51,54.47,52.13,62.53,72.83,89.73
1730829742827,2,INSERT,503,93.95,49.47,56.19,55.10,61.18,70.91,78.33
1730829742827,3,INSERT,50,94.46,57.86,67.14,64.54,78.08,94.46,94.46
1730829743329,0,INSERT,1638,1107.97,42.50,52.42,50.66,61.25,76.80,90.75
1730829743329,1,INSERT,1005,828.41,42.72,47.75,45.09,51.58,62.81,323.58
1730829743329,2,INSERT,502,337.92,49.28,56.15,54.08,61.28,71.23,108.09
1730829743329,3,INSERT,50,1224.70,56.58,89.25,65.92,75.65,1224.70,1224.70
1730829743832,0,INSERT,1642,182.78,42.11,47.59,45.09,54.91,67.71,78.59
1730829743832,1,INSERT,1005,78.66,42.85,45.60,45.09,47.33,56.26,76.22
1730829743832,2,INSERT,503,97.98,49.28,54.50,53.57,57.50,73.79,93.69
1730829743832,3,INSERT,51,101.95,55.94,63.95,61.34,73.92,88.51,101.95
1730829744335,0,INSERT,1714,12951.55,42.37,53.66,44.67,47.26,59.55,340.99
1730829744335,1,INSERT,1006,68.03,43.01,45.94,45.53,47.81,55.45,62.91
1730829744335,2,INSERT,503,103.87,49.18,55.24,54.30,59.33,72.45,88.58
1730829744335,3,INSERT,50,118.72,59.74,71.66,70.02,78.91,118.72,118.72
1730829744837,0,INSERT,1654,79.49,42.18,47.94,45.63,55.10,64.67,72.89
1730829744837,1,INSERT,1005,156.67,42.40,46.88,46.02,49.66,56.93,136.06
1730829744837,2,INSERT,502,100.16,48.67,55.81,54.91,60.48,77.12,97.66
1730829744837,3,INSERT,50,104.58,51.58,64.96,61.60,76.93,104.58,104.58
1730829745340,0,INSERT,1587,701.44,42.37,51.03,47.65,60.29,74.11,669.18
