timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p
1730754557204,0,INSERT,1847,992.25,44.32,54.99,51.36,64.54,92.42,191.87
1730754557705,0,INSERT,1950,149.38,44.74,53.89,53.02,60.38,78.46,108.09
1730754558206,0,INSERT,1863,798.21,44.58,55.95,53.53,62.49,90.62,410.37
1730754558707,0,INSERT,1966,857.60,43.55,54.16,53.38,60.35,77.57,109.12
1730754559208,0,INSERT,1900,855.04,45.66,58.30,56.32,66.30,92.80,116.09
1730754559709,0,INSERT,1936,105.60,44.29,52.98,52.09,59.30,77.12,100.09
1730754560210,0,INSERT,1907,835.07,44.45,54.60,52.70,60.29,84.54,234.50
1730754560711,0,INSERT,1934,848.89,44.26,53.18,51.90,59.42,76.80,106.62
1730754561211,0,INSERT,1924,241.53,43.52,54.22,52.83,61.63,86.02,111.81
1730754561712,0,INSERT,1910,169.22,45.41,54.37,51.97,62.56,85.82,108.73
1730754562213,0,INSERT,1937,223.49,44.54,53.20,50.94,61.15,81.86,99.71
1730754562714,0,INSERT,1895,915.46,44.64,54.32,50.98,62.34,80.89,127.23
1730754563215,0,INSERT,1957,222.72,45.47,52.62,50.91,58.05,83.07,86.59
1730754563716,0,INSERT,1880,146.81,44.70,53.51,51.62,60.77,79.61,117.95
1730754564217,0,INSERT,1973,835.07,45.09,53.91,50.91,59.65,87.87,301.57
1730754564719,0,INSERT,1868,830.98,44.16,53.40,49.50,60.35,78.27,808.96
1730754565219,0,INSERT,2000,206.46,44.00,50.81,49.70,54.66,79.49,93.69
1730754565720,0,INSERT,1839,868.35,44.96,55.14,52.16,63.74,79.30,104.13
1730754566221,0,INSERT,2002,101.89,44.83,50.51,49.66,53.82,79.04,88.89
1730754566722,0,INSERT,1839,894.46,44.96,55.14,51.33,63.42,81.47,825.86
1730754567223,0,INSERT,2002,94.33,44.38,50.62,49.70,54.24,78.59,89.86
1730754567724,0,INSERT,1836,914.94,44.86,54.83,51.81,64.09,80.70,202.37
1730754568225,0,INSERT,2002,105.47,44.00,50.29,49.05,53.85,81.73,94.46
1730754568725,0,INSERT,1839,368.13,44.32,53.45,51.52,61.34,79.23,98.17
1730754569226,0,INSERT,2002,167.94,44.86,51.68,50.02,56.51,83.39,98.11
1730754569727,0,INSERT,1839,835.58,43.74,54.21,51.77,61.38,82.88,112.64
1730754570228,0,INSERT,2002,102.53,45.41,50.94,49.95,54.81,77.76,84.61
1730754570729,0,INSERT,1843,885.76,43.87,53.45,50.59,62.14,78.59,133.25
1730754571229,0,INSERT,2001,93.12,44.10,50.22,49.12,54.46,66.88,90.30
1730754571730,0,INSERT,1834,892.93,45.06,54.42,51.45,63.07,83.52,159.49
1730754572231,0,INSERT,2002,88.96,44.58,50.05,49.28,53.22,74.24,88.32
1730754572732,0,INSERT,1806,1096.70,44.96,56.16,53.47,65.86,88.13,115.52
1730754573233,0,INSERT,2002,98.24,44.93,54.43,53.95,59.42,82.62,92.73
1730754573734,0,INSERT,1838,868.86,44.86,57.83,55.68,66.88,88.64,106.75
