timestamp,client_id,write_rate_limit_kbs,read_rate_limit_kbs,write_buffer_size_kb,max_write_buffer_number
1730149707992767,1,10240,10240,10240,4
1730149708054978,0,10240,147840,10240,4
1730149708054978,1,10240,10240,10240,4
1730149708117617,0,10240,147840,10240,4
1730149708117617,1,10240,10240,10240,4
1730149708180565,0,10240,147840,10240,4
1730149708180565,1,10240,10240,10240,4
1730149708243910,0,10240,147840,10240,4
1730149708243910,1,10240,10240,10240,4
1730149708309069,0,10240,147840,10240,4
1730149708309069,1,10240,10240,10240,4
1730149708373231,0,10240,147840,10240,4
1730149708373231,1,10240,10240,10240,4
1730149708436041,0,10240,147840,10240,4
1730149708436041,1,10240,10240,10240,4
1730149708500112,0,10240,147840,10240,4
1730149708500112,1,10240,10240,10240,4
1730149708564261,0,10240,147840,10240,4
1730149708564261,1,10240,10240,10240,4
1730149708627847,0,10240,147840,10240,4
1730149708627847,1,10240,10240,10240,4
1730149708690815,0,10240,147840,10240,4
1730149708690815,1,10240,10240,10240,4
1730149708754725,0,10240,147840,10240,4
1730149708754725,1,10240,10240,10240,4
1730149708819295,0,10240,147840,10240,4
1730149708819295,1,10240,10240,10240,4
1730149708881900,0,10240,147840,10240,4
1730149708881900,1,10240,10240,10240,4
1730149708945298,0,10240,147840,10240,4
1730149708945298,1,10240,10240,10240,4
1730149709016264,0,10240,147840,10240,4
1730149709016264,1,10240,10240,10240,4
1730149709082182,0,10240,147816,10240,4
1730149709082182,1,10240,10240,10240,4
1730149709146366,0,10240,147816,10240,4
1730149709146366,1,10240,10240,10240,4
1730149709208440,0,10240,147816,10240,4
1730149709208440,1,10240,10240,10240,4
1730149709271709,0,10240,147816,10240,4
1730149709271709,1,10240,10240,10240,4
1730149709336764,0,10240,147816,10240,4
1730149709336764,1,10240,10240,10240,4
1730149709399849,0,10240,147816,10240,4
1730149709399849,1,10240,10240,10240,4
1730149709463345,0,10240,147816,10240,4
1730149709463345,1,10240,10240,10240,4
1730149709527784,0,10240,147816,10240,4
1730149709527784,1,10240,10240,10240,4
1730149709591806,0,10240,147816,10240,4
1730149709591806,1,10240,10240,10240,4
1730149709658332,0,10240,147816,10240,4
1730149709658332,1,10240,10240,10240,4
1730149709722049,0,10240,147816,10240,4
1730149709722049,1,10240,10240,10240,4
1730149709786078,0,10240,147816,10240,4
1730149709786078,1,10240,10240,10240,4
1730149709850068,0,10240,147816,10240,4
1730149709850068,1,10240,10240,10240,4
1730149709913672,0,10240,147816,10240,4
1730149709913672,1,10240,10240,10240,4
1730149709978950,0,10240,147792,10240,4
1730149709978950,1,10240,10240,10240,4
1730149710044133,0,10240,147792,10240,4
1730149710044133,1,10240,10240,10240,4
1730149710106901,0,10240,147792,10240,4
1730149710106901,1,10240,10240,10240,4
1730149710172589,0,10240,147816,10240,4
1730149710172589,1,10240,10240,10240,4
1730149710237286,0,10240,147816,10240,4
1730149710237286,1,10240,10240,10240,4
1730149710300857,0,10240,147816,10240,4
1730149710300857,1,10240,10240,10240,4
1730149710362695,0,10240,147816,10240,4
1730149710362695,1,10240,10240,10240,4
1730149710425773,0,10240,147816,10240,4
1730149710425773,1,10240,10240,10240,4
1730149710489518,0,10240,147816,10240,4
1730149710489518,1,10240,10240,10240,4
1730149710553370,0,10240,147816,10240,4
1730149710553370,1,10240,10240,10240,4
1730149710618400,0,10240,147816,10240,4
1730149710618400,1,10240,10240,10240,4
1730149710681469,0,10240,147816,10240,4
1730149710681469,1,10240,10240,10240,4
1730149710745962,0,10240,147816,10240,4
1730149710745962,1,10240,10240,10240,4
1730149710808772,0,10240,147816,10240,4
1730149710808772,1,10240,10240,10240,4
1730149710871692,0,10240,147816,10240,4
1730149710871692,1,10240,10240,10240,4
1730149710935851,0,10240,147816,10240,4
1730149710935851,1,10240,10240,10240,4
1730149710999180,0,10240,147816,10240,4
1730149710999180,1,10240,10240,10240,4
1730149711061199,0,10240,147840,10240,4
1730149711061199,1,10240,10240,10240,4
1730149711125603,0,10240,147840,10240,4
1730149711125603,1,10240,10240,10240,4
1730149711189454,0,10240,147840,10240,4
1730149711189454,1,10240,10240,10240,4
1730149711255132,0,10240,147840,10240,4
1730149711255132,1,10240,10240,10240,4
1730149711319548,0,10240,147840,10240,4
1730149711319548,1,10240,10240,10240,4
1730149711383390,0,10240,147840,10240,4
1730149711383390,1,10240,10240,10240,4
1730149711447951,0,10240,147840,10240,4
1730149711447951,1,10240,10240,10240,4
1730149711514083,0,10240,147840,10240,4
1730149711514083,1,10240,10240,10240,4
1730149711576086,0,10240,147840,10240,4
1730149711576086,1,10240,10240,10240,4
1730149711639394,0,10240,147840,10240,4
1730149711639394,1,10240,10240,10240,4
1730149711702534,0,10240,147840,10240,4
1730149711702534,1,10240,10240,10240,4
1730149711768416,0,10240,147840,10240,4
1730149711768416,1,10240,10240,10240,4
1730149711835437,0,10240,147840,10240,4
1730149711835437,1,10240,10240,10240,4
1730149711897814,0,10240,147840,10240,4
1730149711897814,1,10240,10240,10240,4
1730149711960973,0,10240,147840,10240,4
1730149711960973,1,10240,10240,10240,4
1730149712025072,0,10240,147840,10240,4
1730149712025072,1,10240,10240,10240,4
1730149712087166,0,10240,147840,10240,4
1730149712087166,1,10240,10240,10240,4
1730149712150510,0,10240,147840,10240,4
1730149712150510,1,10240,10240,10240,4
1730149712214799,0,10240,147840,10240,4
1730149712214799,1,10240,10240,10240,4
1730149712278635,0,10240,147840,10240,4
1730149712278635,1,10240,10240,10240,4
1730149712342325,0,10240,147840,10240,4
1730149712342325,1,10240,10240,10240,4
1730149712406156,0,10240,147840,10240,4
1730149712406156,1,10240,10240,10240,4
1730149712469905,0,10240,147840,10240,4
1730149712469905,1,10240,10240,10240,4
1730149712534693,0,10240,147840,10240,4
1730149712534693,1,10240,10240,10240,4
1730149712598338,0,10240,147840,10240,4
1730149712598338,1,10240,10240,10240,4
1730149712662456,0,10240,147840,10240,4
1730149712662456,1,10240,10240,10240,4
1730149712725721,0,10240,147840,10240,4
1730149712725721,1,10240,10240,10240,4
1730149712789108,0,10240,147840,10240,4
1730149712789108,1,10240,10240,10240,4
1730149712854100,0,10240,147840,10240,4
1730149712854100,1,10240,10240,10240,4
1730149712962312,0,10240,147840,10240,4
1730149712962312,1,10240,10240,10240,4
1730149713024837,0,10240,147816,10240,4
1730149713024837,1,10240,10240,10240,4
1730149713087786,0,10240,147816,10240,4
1730149713087786,1,10240,10240,10240,4
1730149713149457,0,10240,147816,10240,4
1730149713149457,1,10240,10240,10240,4
1730149713212276,0,10240,147816,10240,4
1730149713212276,1,10240,10240,10240,4
1730149713275051,0,10240,147768,10240,4
1730149713275051,1,10240,10240,10240,4
1730149713338640,0,10240,147768,10240,4
1730149713338640,1,10240,10240,10240,4
1730149713400799,0,10240,147768,10240,4
1730149713400799,1,10240,10240,10240,4
1730149713462732,0,10240,147816,10240,4
1730149713462732,1,10240,10240,10240,4
1730149713526597,0,10240,147816,10240,4
1730149713526597,1,10240,10240,10240,4
1730149713589844,0,10240,147816,10240,4
1730149713589844,1,10240,10240,10240,4
1730149713654860,0,10240,147816,10240,4
1730149713654860,1,10240,10240,10240,4
1730149713717320,0,10240,147816,10240,4
1730149713717320,1,10240,10240,10240,4
1730149713780828,0,10240,147816,10240,4
1730149713780828,1,10240,10240,10240,4
1730149713844272,0,10240,147816,10240,4
1730149713844272,1,10240,10240,10240,4
1730149713908382,0,10240,147816,10240,4
1730149713908382,1,10240,10240,10240,4
1730149713970806,0,10240,147816,10240,4
1730149713970806,1,10240,10240,10240,4
1730149714033905,0,10240,147816,10240,4
1730149714033905,1,10240,10240,10240,4
1730149714100052,0,10240,147816,10240,4
1730149714100052,1,10240,10240,10240,4
1730149714162829,0,10240,147864,10240,4
1730149714162829,1,10240,10240,10240,4
1730149714227191,0,10240,147864,10240,4
1730149714227191,1,10240,10240,10240,4
1730149714291337,0,10240,147864,10240,4
1730149714291337,1,10240,10240,10240,4
1730149714354354,0,10240,147864,10240,4
1730149714354354,1,10240,10240,10240,4
1730149714419970,0,10240,147864,10240,4
1730149714419970,1,10240,10240,10240,4
1730149714484221,0,10240,147864,10240,4
1730149714484221,1,10240,10240,10240,4
1730149714547121,0,10240,147864,10240,4
1730149714547121,1,10240,10240,10240,4
1730149714609750,0,10240,147864,10240,4
1730149714609750,1,10240,10240,10240,4
1730149714674201,0,10240,147864,10240,4
1730149714674201,1,10240,10240,10240,4
1730149714738329,0,10240,147864,10240,4
1730149714738329,1,10240,10240,10240,4
1730149714801261,0,10240,147864,10240,4
1730149714801261,1,10240,10240,10240,4
1730149714863221,0,10240,147864,10240,4
1730149714863221,1,10240,10240,10240,4
1730149714927469,0,10240,147864,10240,4
1730149714927469,1,10240,10240,10240,4
1730149714989995,0,10240,147864,10240,4
1730149714989995,1,10240,10240,10240,4
1730149715052376,0,10240,147864,10240,4
1730149715052376,1,10240,10240,10240,4
1730149715117308,0,10240,147864,10240,4
1730149715117308,1,10240,10240,10240,4
1730149715181450,0,10240,147864,10240,4
1730149715181450,1,10240,10240,10240,4
1730149715245901,0,10240,147864,10240,4
1730149715245901,1,10240,10240,10240,4
1730149715307983,0,10240,147864,10240,4
1730149715307983,1,10240,10240,10240,4
1730149715372489,0,10240,147864,10240,4
1730149715372489,1,10240,10240,10240,4
1730149715436773,0,10240,147864,10240,4
1730149715436773,1,10240,10240,10240,4
1730149715500565,0,10240,147864,10240,4
1730149715500565,1,10240,10240,10240,4
1730149715565920,0,10240,147864,10240,4
1730149715565920,1,10240,10240,10240,4
1730149715628353,0,10240,147864,10240,4
1730149715628353,1,10240,10240,10240,4
1730149715690443,0,10240,147864,10240,4
1730149715690443,1,10240,10240,10240,4
1730149715755600,0,10240,147864,10240,4
1730149715755600,1,10240,10240,10240,4
1730149715818553,0,10240,147864,10240,4
1730149715818553,1,10240,10240,10240,4
1730149715881343,0,10240,147864,10240,4
1730149715881343,1,10240,10240,10240,4
1730149715944299,0,10240,147864,10240,4
1730149715944299,1,10240,10240,10240,4
1730149716008459,0,10240,147864,10240,4
1730149716008459,1,10240,10240,10240,4
1730149716070816,0,10240,147816,10240,4
1730149716070816,1,10240,10240,10240,4
1730149716135151,0,10240,147816,10240,4
1730149716135151,1,10240,10240,10240,4
1730149716198542,0,10240,147816,10240,4
1730149716198542,1,10240,10240,10240,4
1730149716260425,0,10240,147816,10240,4
1730149716260425,1,10240,10240,10240,4
1730149716323305,0,10240,147816,10240,4
1730149716323305,1,10240,10240,10240,4
1730149716386517,0,10240,147816,10240,4
1730149716386517,1,10240,10240,10240,4
1730149716448575,0,10240,147816,10240,4
1730149716448575,1,10240,10240,10240,4
1730149716511387,0,10240,147816,10240,4
1730149716511387,1,10240,10240,10240,4
1730149716575274,0,10240,147816,10240,4
1730149716575274,1,10240,10240,10240,4
1730149716637498,0,10240,147816,10240,4
1730149716637498,1,10240,10240,10240,4
1730149716701534,0,10240,147816,10240,4
1730149716701534,1,10240,10240,10240,4
1730149716765991,0,10240,147816,10240,4
1730149716765991,1,10240,10240,10240,4
1730149716830548,0,10240,147816,10240,4
1730149716830548,1,10240,10240,10240,4
1730149716893627,0,10240,147816,10240,4
1730149716893627,1,10240,10240,10240,4
1730149716955111,0,10240,147816,10240,4
1730149716955111,1,10240,10240,10240,4
1730149717019953,0,10240,147816,10240,4
1730149717019953,1,10240,10240,10240,4
1730149717083377,0,10240,147816,10240,4
1730149717083377,1,10240,10240,10240,4
1730149717147075,0,10240,147816,10240,4
1730149717147075,1,10240,10240,10240,4
1730149717210427,0,10240,147816,10240,4
1730149717210427,1,10240,10240,10240,4
1730149717273919,0,10240,147816,10240,4
1730149717273919,1,10240,10240,10240,4
1730149717336997,0,10240,147816,10240,4
1730149717336997,1,10240,10240,10240,4
1730149717399326,0,10240,147816,10240,4
1730149717399326,1,10240,10240,10240,4
1730149717463371,0,10240,147816,10240,4
1730149717463371,1,10240,10240,10240,4
1730149717527284,0,10240,147816,10240,4
1730149717527284,1,10240,10240,10240,4
1730149717589195,0,10240,147816,10240,4
1730149717589195,1,10240,10240,10240,4
1730149717654654,0,10240,147816,10240,4
1730149717654654,1,10240,10240,10240,4
1730149717717921,0,10240,147816,10240,4
1730149717717921,1,10240,10240,10240,4
1730149717782885,0,10240,147816,10240,4
1730149717782885,1,10240,10240,10240,4
1730149717845847,0,10240,147816,10240,4
1730149717845847,1,10240,10240,10240,4
1730149717909380,0,10240,147816,10240,4
1730149717909380,1,10240,10240,10240,4
1730149717973530,0,10240,147816,10240,4
1730149717973530,1,10240,10240,10240,4
1730149718036161,0,10240,147816,10240,4
1730149718036161,1,10240,10240,10240,4
1730149718098623,0,10240,147816,10240,4
1730149718098623,1,10240,10240,10240,4
1730149718162078,0,10240,147816,10240,4
1730149718162078,1,10240,10240,10240,4
1730149718226648,0,10240,147816,10240,4
1730149718226648,1,10240,10240,10240,4
1730149718288879,0,10240,147816,10240,4
1730149718288879,1,10240,10240,10240,4
1730149718354588,0,10240,147816,10240,4
1730149718354588,1,10240,10240,10240,4
1730149718420405,0,10240,147816,10240,4
1730149718420405,1,10240,10240,10240,4
1730149718483056,0,10240,147816,10240,4
1730149718483056,1,10240,10240,10240,4
1730149718547644,0,10240,147816,10240,4
1730149718547644,1,10240,10240,10240,4
1730149718611768,0,10240,147816,10240,4
1730149718611768,1,10240,10240,10240,4
1730149718675134,0,10240,147816,10240,4
1730149718675134,1,10240,10240,10240,4
1730149718738157,0,10240,147816,10240,4
1730149718738157,1,10240,10240,10240,4
1730149718800995,0,10240,147816,10240,4
1730149718800995,1,10240,10240,10240,4
1730149718864952,0,10240,147816,10240,4
1730149718864952,1,10240,10240,10240,4
1730149718930181,0,10240,147816,10240,4
1730149718930181,1,10240,10240,10240,4
1730149718995067,0,10240,147816,10240,4
1730149718995067,1,10240,10240,10240,4
1730149719058796,0,10240,147840,10240,4
1730149719058796,1,10240,10240,10240,4
1730149719124614,0,10240,147840,10240,4
1730149719124614,1,10240,10240,10240,4
1730149719188643,0,10240,147840,10240,4
1730149719188643,1,10240,10240,10240,4
1730149719251831,0,10240,147840,10240,4
1730149719251831,1,10240,10240,10240,4
1730149719315745,0,10240,147840,10240,4
1730149719315745,1,10240,10240,10240,4
1730149719382985,0,10240,147840,10240,4
1730149719382985,1,10240,10240,10240,4
1730149719446934,0,10240,147840,10240,4
1730149719446934,1,10240,10240,10240,4
1730149719510167,0,10240,147840,10240,4
1730149719510167,1,10240,10240,10240,4
1730149719573809,0,10240,147840,10240,4
1730149719573809,1,10240,10240,10240,4
1730149719636845,0,10240,147840,10240,4
1730149719636845,1,10240,10240,10240,4
1730149719699698,0,10240,147840,10240,4
1730149719699698,1,10240,10240,10240,4
1730149719763004,0,10240,147840,10240,4
1730149719763004,1,10240,10240,10240,4
1730149719826769,0,10240,147840,10240,4
1730149719826769,1,10240,10240,10240,4
1730149719890092,0,10240,147840,10240,4
1730149719890092,1,10240,10240,10240,4
1730149719954050,0,10240,147840,10240,4
1730149719954050,1,10240,10240,10240,4
1730149720018544,0,10240,147840,10240,4
1730149720018544,1,10240,10240,10240,4
1730149720082425,0,10240,147840,10240,4
1730149720082425,1,10240,10240,10240,4
1730149720147735,0,10240,147840,10240,4
1730149720147735,1,10240,10240,10240,4
1730149720211435,0,10240,147840,10240,4
1730149720211435,1,10240,10240,10240,4
1730149720275892,0,10240,147840,10240,4
1730149720275892,1,10240,10240,10240,4
1730149720340740,0,10240,147840,10240,4
1730149720340740,1,10240,10240,10240,4
1730149720405101,0,10240,147840,10240,4
1730149720405101,1,10240,10240,10240,4
1730149720468294,0,10240,147840,10240,4
1730149720468294,1,10240,10240,10240,4
1730149720531654,0,10240,147840,10240,4
1730149720531654,1,10240,10240,10240,4
1730149720594847,0,10240,147840,10240,4
1730149720594847,1,10240,10240,10240,4
1730149720657557,0,10240,147840,10240,4
1730149720657557,1,10240,10240,10240,4
1730149720721578,0,10240,147840,10240,4
1730149720721578,1,10240,10240,10240,4
1730149720784763,0,10240,147840,10240,4
1730149720784763,1,10240,10240,10240,4
1730149720849353,0,10240,147840,10240,4
1730149720849353,1,10240,10240,10240,4
1730149720912231,0,10240,147840,10240,4
1730149720912231,1,10240,10240,10240,4
1730149720975449,0,10240,147816,10240,4
1730149720975449,1,10240,10240,10240,4
1730149721038818,0,10240,147816,10240,4
1730149721038818,1,10240,10240,10240,4
1730149721102592,0,10240,147816,10240,4
1730149721102592,1,10240,10240,10240,4
1730149721164031,0,10240,147816,10240,4
1730149721164031,1,10240,10240,10240,4
1730149721228011,0,10240,147816,10240,4
1730149721228011,1,10240,10240,10240,4
1730149721292061,0,10240,147816,10240,4
1730149721292061,1,10240,10240,10240,4
1730149721355196,0,10240,147816,10240,4
1730149721355196,1,10240,10240,10240,4
1730149721420802,0,10240,147816,10240,4
1730149721420802,1,10240,10240,10240,4
1730149721485728,0,10240,147816,10240,4
1730149721485728,1,10240,10240,10240,4
1730149721548645,0,10240,147816,10240,4
1730149721548645,1,10240,10240,10240,4
1730149721613396,0,10240,147816,10240,4
1730149721613396,1,10240,10240,10240,4
1730149721677616,0,10240,147816,10240,4
1730149721677616,1,10240,10240,10240,4
1730149721742468,0,10240,147816,10240,4
1730149721742468,1,10240,10240,10240,4
1730149721805756,0,10240,147816,10240,4
1730149721805756,1,10240,10240,10240,4
1730149721870667,0,10240,147816,10240,4
1730149721870667,1,10240,10240,10240,4
1730149721935067,0,10240,147816,10240,4
1730149721935067,1,10240,10240,10240,4
1730149721999015,0,10240,147816,10240,4
1730149721999015,1,10240,10240,10240,4
1730149722064105,0,10240,147816,10240,4
1730149722064105,1,10240,10240,10240,4
1730149722127417,0,10240,147816,10240,4
1730149722127417,1,10240,10240,10240,4
1730149722191996,0,10240,147816,10240,4
1730149722191996,1,10240,10240,10240,4
1730149722256605,0,10240,147816,10240,4
1730149722256605,1,10240,10240,10240,4
1730149722322789,0,10240,147816,10240,4
1730149722322789,1,10240,10240,10240,4
1730149722386451,0,10240,147816,10240,4
1730149722386451,1,10240,10240,10240,4
1730149722451149,0,10240,147816,10240,4
1730149722451149,1,10240,10240,10240,4
1730149722513723,0,10240,147816,10240,4
1730149722513723,1,10240,10240,10240,4
1730149722578146,0,10240,147816,10240,4
1730149722578146,1,10240,10240,10240,4
1730149722644832,0,10240,147816,10240,4
1730149722644832,1,10240,10240,10240,4
1730149722707881,0,10240,147816,10240,4
1730149722707881,1,10240,10240,10240,4
1730149722770741,0,10240,147816,10240,4
1730149722770741,1,10240,10240,10240,4
1730149722833361,0,10240,147816,10240,4
1730149722833361,1,10240,10240,10240,4
1730149722898884,0,10240,147816,10240,4
1730149722898884,1,10240,10240,10240,4
1730149722961476,0,10240,147816,10240,4
1730149722961476,1,10240,10240,10240,4
1730149723022983,0,10240,147816,10240,4
1730149723022983,1,10240,10240,10240,4
1730149723085294,0,10240,147816,10240,4
1730149723085294,1,10240,10240,10240,4
1730149723148090,0,10240,147816,10240,4
1730149723148090,1,10240,10240,10240,4
1730149723211746,0,10240,147816,10240,4
1730149723211746,1,10240,10240,10240,4
1730149723273549,0,10240,147816,10240,4
1730149723273549,1,10240,10240,10240,4
1730149723338299,0,10240,147792,10240,4
1730149723338299,1,10240,10240,10240,4
1730149723402005,0,10240,147792,10240,4
1730149723402005,1,10240,10240,10240,4
1730149723464133,0,10240,147792,10240,4
1730149723464133,1,10240,10240,10240,4
1730149723529009,0,10240,147792,10240,4
1730149723529009,1,10240,10240,10240,4
1730149723593049,0,10240,147792,10240,4
1730149723593049,1,10240,10240,10240,4
1730149723654303,0,10240,147816,10240,4
1730149723654303,1,10240,10240,10240,4
1730149723718253,0,10240,147816,10240,4
1730149723718253,1,10240,10240,10240,4
1730149723780550,0,10240,147816,10240,4
1730149723780550,1,10240,10240,10240,4
1730149723842347,0,10240,147816,10240,4
1730149723842347,1,10240,10240,10240,4
1730149723905826,0,10240,147816,10240,4
1730149723905826,1,10240,10240,10240,4
1730149723969273,0,10240,147816,10240,4
1730149723969273,1,10240,10240,10240,4
1730149724031588,0,10240,147816,10240,4
1730149724031588,1,10240,10240,10240,4
1730149724095980,0,10240,147816,10240,4
1730149724095980,1,10240,10240,10240,4
1730149724159397,0,10240,147816,10240,4
1730149724159397,1,10240,10240,10240,4
1730149724223788,0,10240,147816,10240,4
1730149724223788,1,10240,10240,10240,4
1730149724287834,0,10240,147816,10240,4
1730149724287834,1,10240,10240,10240,4
1730149724351609,0,10240,147816,10240,4
1730149724351609,1,10240,10240,10240,4
1730149724415430,0,10240,147816,10240,4
1730149724415430,1,10240,10240,10240,4
1730149724481194,0,10240,147816,10240,4
1730149724481194,1,10240,10240,10240,4
1730149724545081,0,10240,147816,10240,4
1730149724545081,1,10240,10240,10240,4
1730149724606846,0,10240,147816,10240,4
1730149724606846,1,10240,10240,10240,4
1730149724669678,0,10240,147816,10240,4
1730149724669678,1,10240,10240,10240,4
1730149724731363,0,10240,147816,10240,4
1730149724731363,1,10240,10240,10240,4
1730149724793193,0,10240,147816,10240,4
1730149724793193,1,10240,10240,10240,4
1730149724856150,0,10240,147816,10240,4
1730149724856150,1,10240,10240,10240,4
1730149724918870,0,10240,147816,10240,4
1730149724918870,1,10240,10240,10240,4
1730149724981066,0,10240,147816,10240,4
1730149724981066,1,10240,10240,10240,4
1730149725044467,0,10240,147816,10240,4
1730149725044467,1,10240,10240,10240,4
1730149725107847,0,10240,147816,10240,4
1730149725107847,1,10240,10240,10240,4
1730149725172581,0,10240,147816,10240,4
1730149725172581,1,10240,10240,10240,4
1730149725237131,0,10240,147816,10240,4
1730149725237131,1,10240,10240,10240,4
1730149725300615,0,10240,147816,10240,4
1730149725300615,1,10240,10240,10240,4
1730149725362202,0,10240,147816,10240,4
1730149725362202,1,10240,10240,10240,4
1730149725425785,0,10240,147816,10240,4
1730149725425785,1,10240,10240,10240,4
1730149725487483,0,10240,147816,10240,4
1730149725487483,1,10240,10240,10240,4
1730149725552159,0,10240,147816,10240,4
1730149725552159,1,10240,10240,10240,4
1730149725614436,0,10240,147816,10240,4
1730149725614436,1,10240,10240,10240,4
1730149725677224,0,10240,147816,10240,4
1730149725677224,1,10240,10240,10240,4
1730149725743725,0,10240,147816,10240,4
1730149725743725,1,10240,10240,10240,4
1730149725806704,0,10240,147816,10240,4
1730149725806704,1,10240,10240,10240,4
1730149725868782,0,10240,147816,10240,4
1730149725868782,1,10240,10240,10240,4
1730149725932033,0,10240,147816,10240,4
1730149725932033,1,10240,10240,10240,4
1730149725997793,0,10240,147816,10240,4
1730149725997793,1,10240,10240,10240,4
1730149726061807,0,10240,147816,10240,4
1730149726061807,1,10240,10240,10240,4
1730149726125055,0,10240,147792,10240,4
1730149726125055,1,10240,10240,10240,4
1730149726187740,0,10240,147792,10240,4
1730149726187740,1,10240,10240,10240,4
1730149726249519,0,10240,147792,10240,4
1730149726249519,1,10240,10240,10240,4
1730149726313375,0,10240,147792,10240,4
1730149726313375,1,10240,10240,10240,4
1730149726376737,0,10240,147792,10240,4
1730149726376737,1,10240,10240,10240,4
1730149726439672,0,10240,147792,10240,4
1730149726439672,1,10240,10240,10240,4
1730149726504975,0,10240,147792,10240,4
1730149726504975,1,10240,10240,10240,4
1730149726568838,0,10240,147792,10240,4
1730149726568838,1,10240,10240,10240,4
1730149726637648,0,10240,147792,10240,4
1730149726637648,1,10240,10240,10240,4
1730149726700363,0,10240,147792,10240,4
1730149726700363,1,10240,10240,10240,4
1730149726763496,0,10240,147792,10240,4
1730149726763496,1,10240,10240,10240,4
1730149726827427,0,10240,147792,10240,4
1730149726827427,1,10240,10240,10240,4
1730149726889668,0,10240,147792,10240,4
1730149726889668,1,10240,10240,10240,4
1730149726953710,0,10240,147792,10240,4
1730149726953710,1,10240,10240,10240,4
1730149727017003,0,10240,147792,10240,4
1730149727017003,1,10240,10240,10240,4
1730149727079373,0,10240,147792,10240,4
1730149727079373,1,10240,10240,10240,4
1730149727141729,0,10240,147792,10240,4
1730149727141729,1,10240,10240,10240,4
1730149727204026,0,10240,147792,10240,4
1730149727204026,1,10240,10240,10240,4
1730149727267249,0,10240,147816,10240,4
1730149727267249,1,10240,10240,10240,4
1730149727329027,0,10240,147816,10240,4
1730149727329027,1,10240,10240,10240,4
1730149727392802,0,10240,147816,10240,4
1730149727392802,1,10240,10240,10240,4
1730149727457601,0,10240,147816,10240,4
1730149727457601,1,10240,10240,10240,4
1730149727522057,0,10240,147816,10240,4
1730149727522057,1,10240,10240,10240,4
1730149727585309,0,10240,147816,10240,4
1730149727585309,1,10240,10240,10240,4
1730149727648903,0,10240,147816,10240,4
1730149727648903,1,10240,10240,10240,4
1730149727713149,0,10240,147816,10240,4
1730149727713149,1,10240,10240,10240,4
1730149727774660,0,10240,147816,10240,4
1730149727774660,1,10240,10240,10240,4
1730149727838679,0,10240,147816,10240,4
1730149727838679,1,10240,10240,10240,4
1730149727902475,0,10240,147816,10240,4
1730149727902475,1,10240,10240,10240,4
1730149727966258,0,10240,147816,10240,4
1730149727966258,1,10240,10240,10240,4
1730149728030802,0,10240,147816,10240,4
1730149728030802,1,10240,10240,10240,4
1730149728094698,0,10240,147816,10240,4
1730149728094698,1,10240,10240,10240,4
1730149728158401,0,10240,147816,10240,4
1730149728158401,1,10240,10240,10240,4
1730149728221444,0,10240,147816,10240,4
1730149728221444,1,10240,10240,10240,4
1730149728285554,0,10240,147816,10240,4
1730149728285554,1,10240,10240,10240,4
1730149728347633,0,10240,147816,10240,4
1730149728347633,1,10240,10240,10240,4
1730149728411435,0,10240,147816,10240,4
1730149728411435,1,10240,10240,10240,4
1730149728474785,0,10240,147816,10240,4
1730149728474785,1,10240,10240,10240,4
1730149728537577,0,10240,147816,10240,4
1730149728537577,1,10240,10240,10240,4
1730149728602517,0,10240,147816,10240,4
1730149728602517,1,10240,10240,10240,4
1730149728665691,0,10240,147816,10240,4
1730149728665691,1,10240,10240,10240,4
1730149728728593,0,10240,147816,10240,4
1730149728728593,1,10240,10240,10240,4
1730149728792443,0,10240,147816,10240,4
1730149728792443,1,10240,10240,10240,4
1730149728856562,0,10240,147816,10240,4
1730149728856562,1,10240,10240,10240,4
1730149728919220,0,10240,147816,10240,4
1730149728919220,1,10240,10240,10240,4
1730149728982463,0,10240,147816,10240,4
1730149728982463,1,10240,10240,10240,4
1730149729044635,0,10240,147816,10240,4
1730149729044635,1,10240,10240,10240,4
1730149729110531,0,10240,147816,10240,4
1730149729110531,1,10240,10240,10240,4
1730149729174504,0,10240,147792,10240,4
1730149729174504,1,10240,10240,10240,4
1730149729236364,0,10240,147792,10240,4
1730149729236364,1,10240,10240,10240,4
1730149729298493,0,10240,147792,10240,4
1730149729298493,1,10240,10240,10240,4
1730149729362566,0,10240,147792,10240,4
1730149729362566,1,10240,10240,10240,4
1730149729425720,0,10240,147792,10240,4
1730149729425720,1,10240,10240,10240,4
1730149729488478,0,10240,147792,10240,4
1730149729488478,1,10240,10240,10240,4
1730149729552872,0,10240,147792,10240,4
1730149729552872,1,10240,10240,10240,4
1730149729616325,0,10240,147792,10240,4
1730149729616325,1,10240,10240,10240,4
1730149729681505,0,10240,147792,10240,4
1730149729681505,1,10240,10240,10240,4
1730149729746088,0,10240,147792,10240,4
1730149729746088,1,10240,10240,10240,4
1730149729809648,0,10240,147792,10240,4
1730149729809648,1,10240,10240,10240,4
1730149729873466,0,10240,147792,10240,4
1730149729873466,1,10240,10240,10240,4
1730149729936552,0,10240,147792,10240,4
1730149729936552,1,10240,10240,10240,4
1730149730000308,0,10240,147792,10240,4
1730149730000308,1,10240,10240,10240,4
1730149730065303,0,10240,147816,10240,4
1730149730065303,1,10240,10240,10240,4
1730149730132609,0,10240,147816,10240,4
1730149730132609,1,10240,10240,10240,4
1730149730195987,0,10240,147816,10240,4
1730149730195987,1,10240,10240,10240,4
